year,subject,exam_format,chapter,topic,question_text,options,correct_option,marks,verification_status,source_url
2025,Physics,annual,Current Electricity,Ohm's Law,"Provide a comprehensive analysis of Ohm's Law. Include necessary derivations, diagrams, and discuss a specific case study or numerical application.",[],N/A,4,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Moving Charges and Magnetism,Biot-Savart Law,Which of the following statements most accurately describes the core principle of Biot-Savart Law?,"[""Increases linearly with Biot-Savart Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Biot-Savart Law,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Moving Charges and Magnetism,Ampere's Circuital Law,Briefly explain the concept of Ampere's Circuital Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Moving Charges and Magnetism,Force between parallel currents,Derive the mathematical relationship for Force between parallel currents or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Magnetism and Matter,Earth's Magnetism,Derive the mathematical relationship for Earth's Magnetism or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Magnetism and Matter,Magnetic Properties of Materials,Briefly explain the concept of Magnetic Properties of Materials and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electromagnetic Induction,Faraday's Laws,Derive the mathematical relationship for Faraday's Laws or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electromagnetic Induction,Lenz's Law,Briefly explain the concept of Lenz's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Alternating Current,LCR Circuit,Which of the following statements most accurately describes the core principle of LCR Circuit?,"[""Increases linearly with LCR Circuit"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with LCR Circuit,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Alternating Current,Resonance,Briefly explain the concept of Resonance and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Alternating Current,AC Generator and Transformer,Derive the mathematical relationship for AC Generator and Transformer or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electromagnetic Waves,Electromagnetic Spectrum,Briefly explain the concept of Electromagnetic Spectrum and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electromagnetic Waves,Displacement Current,Derive the mathematical relationship for Displacement Current or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Ray Optics and Optical Instruments,Total Internal Reflection,Which of the following statements most accurately describes the core principle of Total Internal Reflection?,"[""Increases linearly with Total Internal Reflection"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Total Internal Reflection,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Ray Optics and Optical Instruments,Lens Maker's Formula,Briefly explain the concept of Lens Maker's Formula and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Ray Optics and Optical Instruments,Prism,Derive the mathematical relationship for Prism or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Ray Optics and Optical Instruments,Microscope and Telescope,"Provide a comprehensive analysis of Microscope and Telescope. Include necessary derivations, diagrams, and discuss a specific case study or numerical application.",[],N/A,4,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Wave Optics,Huygens Principle,Which of the following statements most accurately describes the core principle of Huygens Principle?,"[""Increases linearly with Huygens Principle"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Huygens Principle,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Wave Optics,Young's Double Slit Experiment,Briefly explain the concept of Young's Double Slit Experiment and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Wave Optics,Diffraction,Derive the mathematical relationship for Diffraction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Dual Nature of Radiation and Matter,Photoelectric Effect,Which of the following statements most accurately describes the core principle of Photoelectric Effect?,"[""Increases linearly with Photoelectric Effect"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Photoelectric Effect,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Dual Nature of Radiation and Matter,Einstein's Photoelectric Equation,Briefly explain the concept of Einstein's Photoelectric Equation and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Dual Nature of Radiation and Matter,De Broglie Wavelength,Derive the mathematical relationship for De Broglie Wavelength or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Atoms,Rutherford's Model,Briefly explain the concept of Rutherford's Model and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Atoms,Bohr Model,Derive the mathematical relationship for Bohr Model or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Nuclei,Mass Defect and Binding Energy,Derive the mathematical relationship for Mass Defect and Binding Energy or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Nuclei,Nuclear Fission and Fusion,Briefly explain the concept of Nuclear Fission and Fusion and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",p-n Junction Diode,Which of the following statements most accurately describes the core principle of p-n Junction Diode?,"[""Increases linearly with p-n Junction Diode"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with p-n Junction Diode,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",Rectifier,Briefly explain the concept of Rectifier and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",p-n Junction Diode,Derive the mathematical relationship for p-n Junction Diode or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Chemistry,annual,Solutions,Henry's Law,Which of the following statements most accurately describes the core principle of Henry's Law?,"[""Increases linearly with Henry's Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Henry's Law,1,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Solutions,Raoult's Law,Briefly explain the concept of Raoult's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Solutions,Colligative Properties,Define boiling point elevation. Show that it is a colligative property and derive its relationship with the molar mass of the solute.,[],N/A,3,verified,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Electrochemistry,Nernst Equation,Which of the following statements most accurately describes the core principle of Nernst Equation?,"[""Increases linearly with Nernst Equation"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Nernst Equation,1,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Electrochemistry,Kohlrausch's Law,Briefly explain the concept of Kohlrausch's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Electrochemistry,Faraday's Laws of Electrolysis,Derive the mathematical relationship for Faraday's Laws of Electrolysis or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Chemical Kinetics,Rate of Reaction,Which of the following statements most accurately describes the core principle of Rate of Reaction?,"[""Increases linearly with Rate of Reaction"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Rate of Reaction,1,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Chemical Kinetics,Order and Molecularity,Briefly explain the concept of Order and Molecularity and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Chemical Kinetics,Integrated Rate Equations,Derive the mathematical relationship for Integrated Rate Equations or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,The d- and f-Block Elements,Properties of Transition Elements,Which of the following statements most accurately describes the core principle of Properties of Transition Elements?,"[""Increases linearly with Properties of Transition Elements"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Properties of Transition Elements,1,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,The d- and f-Block Elements,Lanthanoid Contraction,Briefly explain the concept of Lanthanoid Contraction and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,The d- and f-Block Elements,KMnO4 and K2Cr2O7,Derive the mathematical relationship for KMnO4 and K2Cr2O7 or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/chemistry
2025,Chemistry,annual,Coordination Compounds,Nomenclature,Derive the mathematical relationship for Nomenclature or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/chemistry
